"ID","Time","LifeSatisfaction","ConnectToPeople","StuckUnableChange","PaidAttToImport","HurtConnect","PersonalImpor","ExperienceRangeEmotions","StruggledToKeepDoing","NoMeaningfulChallenge","AbleToChangeBehavior","StuckToStrategies","NoOutletForFeelings","Complying","ThinkingHelpedLife","ThinkingGotInWay","HurtHealth","StruggledToConnectMoments","ImportantChallenge","HelpHealth"
"LBXE",38,80,90,9,84,9,83,80,15,10,80,59,14,1,84,15,10,10,84,79
"LBXE",39,74,90,9,91,11,85,81,15,15,80,62,11,1,80,10,10,14,85,80
"LBXE",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBXE",41,79,90,10,89,5,85,80,12,9,80,60,10,1,85,14,10,15,85,88
"LBXE",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBXE",43,81,90,10,85,5,89,79,9,14,80,59,15,1,84,10,20,15,86,75
"LBXE",44,80,95,11,90,5,85,80,20,15,79,65,15,1,80,15,20,10,85,80
"LBXE",45,79,90,5,85,10,90,80,13,11,85,60,15,1,85,10,15,11,90,76
"LBXE",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBXE",47,79,89,10,89,6,84,80,10,10,85,65,14,1,80,10,16,10,85,80
"LBXE",48,80,90,7,90,5,85,80,15,11,85,65,15,1,85,11,14,12,85,80
"LBXE",49,79,91,10,90,9,85,74,15,14,80,60,20,1,85,9,20,6,80,80
"LBXE",50,80,94,6,91,10,86,79,10,11,84,65,10,1,82,10,9,15,85,80
"LBXE",51,79,91,8,89,9,86,81,10,10,84,65,10,1,80,9,15,11,85,75
"LBXE",52,80,90,10,85,11,90,80,10,15,86,61,10,1,80,10,15,14,85,80
"LBXE",53,80,90,5,85,11,85,79,9,11,80,65,20,1,85,11,15,11,85,80
"LBXE",54,80,92,10,91,7,86,85,6,11,75,64,15,1,85,10,15,16,80,80
"LBXE",55,76,90,10,87,10,90,81,11,15,79,65,15,1,85,9,9,16,79,85
"LBXE",56,80,90,10,89,11,85,74,10,10,85,60,14,1,79,10,15,9,85,81
"LBXE",57,80,89,10,85,10,90,84,10,15,85,64,14,1,85,10,15,16,86,79
"LBXE",58,82,90,10,90,11,85,80,10,16,81,61,10,1,80,11,15,15,86,79
"LBXE",59,80,90,9,90,10,84,81,9,15,79,65,15,1,80,10,14,20,81,79
"LBXE",60,80,90,14,90,9,85,81,14,9,80,64,15,14,80,15,15,10,84,80
"LBXE",61,80,92,14,92,19,86,80,14,14,85,65,14,1,85,15,14,9,85,80
"LBXE",62,79,90,14,91,14,85,80,9,10,87,66,9,1,84,10,11,14,84,80
"LBXE",63,79,89,11,85,11,90,80,11,16,79,60,10,1,84,10,15,15,84,80
"LBXE",64,79,90,9,92,9,86,80,12,15,80,64,16,1,84,15,10,10,91,84
"MUZI",1,75,65,6,49,0,69,53,2,27,26,53,0,22,61,18,68,1,36,61
"MUZI",2,76,64,17,70,0,80,80,18,46,2,51,0,16,33,6,54,1,51,100
"MUZI",3,66,57,16,29,0,52,25,39,66,9,48,28,11,69,0,37,20,33,35
"MUZI",4,63,25,23,53,0,36,44,60,50,0,38,38,0,28,8,45,18,32,39
"MUZI",5,77,59,13,84,0,47,83,50,35,48,47,14,0,51,0,32,7,46,34
"MUZI",6,80,68,13,64,2,71,72,17,43,21,49,50,0,59,0,22,9,47,41
"MUZI",7,59,68,38,53,16,52,50,16,15,50,66,19,0,52,5,17,21,32,25
"MUZI",8,76,74,16,81,0,79,74,15,16,52,77,13,0,78,9,34,19,69,52
"MUZI",9,73,63,21,73,0,71,66,32,52,49,67,28,0,62,12,16,13,50,37
"MUZI",10,74,78,20,80,0,76,82,18,67,52,81,40,5,49,14,9,3,64,46
"MUZI",11,67,74,10,75,0,82,76,16,24,66,68,19,9,59,0,14,0,65,20
"MUZI",12,63,77,14,73,2,78,71,11,18,52,81,10,2,63,5,18,3,71,14
"MUZI",13,62,73,14,76,9,82,65,11,20,66,90,7,0,75,3,10,16,79,5
"MUZI",14,61,78,28,79,2,54,66,18,8,51,71,8,0,34,11,12,6,63,17
"MUZI",15,77,91,11,89,15,93,86,2,13,73,68,8,0,83,2,10,5,85,78
"MUZI",16,75,84,11,83,0,93,69,14,31,67,70,6,0,62,9,12,0,82,69
"MUZI",17,67,85,11,82,2,66,66,12,9,60,71,33,0,65,1,12,0,68,29
"MUZI",18,66,84,5,83,3,86,84,5,6,74,83,3,0,76,1,8,6,80,66
"MUZI",19,48,64,20,59,16,35,55,11,45,61,54,52,10,19,17,11,36,33,8
"MUZI",20,61,81,32,91,0,76,61,11,49,68,70,13,0,64,6,9,16,66,35
"MUZI",21,51,68,37,56,1,46,40,60,64,40,50,41,15,29,31,16,40,62,11
"MUZI",22,72,65,20,68,9,63,44,24,53,52,62,15,0,32,7,5,11,64,51
"MUZI",23,67,70,32,80,0,53,47,10,40,48,58,11,0,49,12,9,10,45,48
"MUZI",24,77,71,63,11,7,74,63,10,13,69,71,24,0,63,1,8,3,70,48
"MUZI",25,70,81,17,74,0,75,67,0,16,66,51,3,0,69,0,3,0,67,60
"MUZI",26,61,69,34,63,0,59,60,11,31,50,56,18,2,27,4,8,20,61,27
"MUZI",27,64,74,3,70,0,76,67,1,6,63,71,10,0,63,3,9,7,73,20
"MUZI",28,65,71,16,61,9,63,49,10,11,51,49,9,0,38,3,8,9,65,28
"MUZI",29,70,69,20,64,1,82,76,6,7,83,64,12,1,81,3,11,11,92,85
"MUZI",30,60,75,17,79,0,67,59,7,9,63,68,0,0,64,1,3,8,67,54
"MUZI",31,52,69,10,45,5,56,57,5,37,55,47,29,3,18,10,12,14,46,8
"MUZI",32,67,75,10,66,6,58,59,4,11,59,61,14,1,59,2,7,9,54,37
"MUZI",33,75,84,0,88,0,88,86,56,13,61,45,46,0,80,0,1,0,73,51
"MUZI",34,52,74,12,53,2,53,32,20,45,57,52,42,10,22,2,5,39,48,0
"MUZI",35,54,69,30,47,4,57,53,5,31,55,50,27,6,43,31,13,18,56,12
"MUZI",36,87,62,9,62,5,61,61,35,24,54,47,34,9,45,13,9,25,56,6
"MUZI",37,61,75,18,64,8,59,66,9,46,59,66,17,2,80,0,5,0,61,63
"MUZI",38,63,61,7,64,0,57,60,10,7,49,56,6,0,51,9,10,7,54,20
"MUZI",39,64,85,8,84,0,80,70,1,2,88,70,12,14,85,20,9,7,87,75
"MUZI",40,70,88,9,85,1,65,71,9,31,50,48,31,1,68,9,4,13,52,40
"MUZI",41,49,78,13,77,2,80,56,3,15,55,56,36,2,59,5,1,14,64,43
"MUZI",42,52,79,9,65,4,67,61,17,39,63,63,38,10,53,27,12,37,62,54
"MUZI",43,76,87,26,89,3,68,71,22,35,67,71,37,2,65,11,0,15,82,59
"MUZI",44,61,77,9,72,2,74,69,5,46,63,72,23,2,65,3,11,10,62,56
"MUZI",45,66,75,16,61,2,59,35,11,37,58,56,27,0,60,0,15,6,48,56
"MUZI",46,76,82,2,81,0,66,67,1,8,65,50,5,0,76,7,1,1,64,72
"MUZI",47,65,74,5,68,0,67,62,4,19,60,74,6,2,77,10,8,0,76,70
"MUZI",48,68,74,1,67,0,59,56,9,8,55,63,17,0,77,1,1,0,68,61
"MUZI",49,56,64,52,60,14,49,48,49,59,56,51,40,12,49,40,15,54,50,51
"MUZI",50,68,78,27,79,0,77,52,2,14,69,67,4,0,68,1,2,1,72,51
"MUZI",51,51,75,10,62,0,63,64,4,18,70,67,10,0,57,9,8,26,44,27
"MUZI",52,77,69,18,66,2,53,50,4,22,48,48,6,1,49,5,8,8,46,24
"MUZI",53,55,63,14,53,20,53,55,52,67,51,46,35,15,42,51,59,56,47,35
"MUZI",54,73,71,30,60,3,64,63,9,9,47,52,29,0,62,4,18,0,63,37
"MUZI",55,55,58,51,49,11,38,40,7,35,48,53,39,7,46,23,11,29,45,21
"MUZI",56,80,78,14,81,3,86,71,3,0,81,65,0,0,83,8,6,4,79,74
"MUZI",57,66,81,4,68,0,78,71,6,0,57,65,19,3,70,1,5,2,67,64
"MUZI",58,66,83,37,68,1,55,58,13,56,45,49,53,0,36,0,9,0,56,37
"MUZI",59,82,78,15,83,2,65,50,6,0,51,51,19,1,48,16,2,3,50,36
"MUZI",60,76,80,12,60,0,57,61,9,10,49,47,13,0,32,7,34,10,50,50
"MUZI",61,84,87,1,65,0,59,63,28,7,51,56,6,0,60,5,7,0,66,38
"MYJL",1,38,69,31,56,25,81,40,60,35,57,74,15,57,37,18,20,62,55,34
"MYJL",2,26,78,30,58,66,85,19,11,11,33,71,33,64,74,12,9,65,86,32
"MYJL",3,26,67,35,62,21,59,28,63,30,34,83,33,63,64,18,39,29,71,36
"MYJL",4,17,22,67,24,34,56,11,81,29,34,63,62,73,35,77,60,63,38,27
"MYJL",5,26,70,72,60,34,64,20,68,24,71,65,31,61,33,39,58,76,60,18
"MYJL",6,29,66,72,60,71,66,80,56,28,63,38,66,26,65,23,32,24,66,27
"MYJL",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYJL",8,18,17,76,26,71,17,27,29,75,24,37,25,75,23,26,36,77,17,26
"MYJL",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYJL",10,13,69,83,23,66,29,22,71,82,30,32,67,82,16,91,73,76,18,23
"MYJL",11,25,73,66,27,37,63,20,78,36,9,37,33,58,25,37,89,85,58,12
"MYJL",12,32,72,25,66,19,66,33,28,36,64,66,31,26,71,75,29,28,64,60
"MYJL",13,27,68,31,66,29,61,62,26,30,61,77,62,39,69,33,27,70,65,35
"MYJL",14,14,68,26,35,28,22,25,70,56,30,25,70,33,26,81,79,64,27,11
"MYJL",15,43,81,27,64,20,73,62,30,27,74,70,19,25,67,20,14,9,75,66
"MYJL",16,45,71,20,74,22,72,80,14,29,69,70,25,27,72,23,17,25,53,62
"MYJL",17,58,66,29,68,16,71,64,23,24,68,71,28,26,78,17,26,27,75,57
"MYJL",18,58,70,24,70,13,72,70,24,33,82,73,66,34,75,27,26,16,77,55
"MYJL",19,61,77,26,72,22,74,75,20,18,83,72,24,32,72,25,35,18,82,64
"MYJL",20,32,22,74,33,73,23,28,68,78,22,45,68,75,22,73,71,79,25,25
"MYJL",21,44,77,28,80,26,68,68,37,29,64,76,27,39,67,34,36,34,77,64
"MYJL",22,44,71,23,74,26,67,78,23,20,70,49,35,37,62,31,29,26,66,57
"MYJL",23,7,29,74,30,72,13,29,68,43,18,38,76,79,27,84,71,69,26,28
"MYJL",24,39,60,32,65,29,70,58,78,18,59,76,50,63,63,30,76,33,63,41
"MYJL",25,30,67,33,79,28,74,34,70,31,71,32,27,29,74,30,29,63,55,47
"MYJL",26,15,28,80,14,28,28,10,92,72,25,18,73,23,17,69,64,83,12,17
"MYJL",27,31,68,33,66,29,59,59,89,29,29,59,75,30,38,68,83,69,46,24
"MYJL",28,30,62,30,81,21,66,44,59,35,67,58,55,37,66,32,25,26,37,71
"MYJL",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYJL",30,52,86,17,61,30,76,67,26,20,36,68,42,74,32,35,21,36,33,57
"MYJL",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYJL",32,32,30,84,23,73,31,21,37,61,20,24,78,59,23,79,68,77,29,25
"MYJL",33,39,68,41,66,38,69,73,31,31,67,59,31,40,67,25,33,30,68,69
"MYJL",34,32,36,77,25,67,22,26,68,69,13,36,77,64,18,72,36,72,29,47
"MYJL",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYJL",36,31,60,35,72,23,60,39,63,39,58,60,33,32,55,30,37,38,32,39
"MYJL",37,35,69,24,60,27,72,59,28,26,59,71,38,31,65,31,19,34,64,61
"MYJL",38,38,78,18,68,30,62,71,35,30,73,71,43,26,80,33,32,34,63,70
"MYJL",39,27,63,69,62,37,70,83,73,31,66,71,48,62,67,29,33,22,67,61
"MYJL",40,44,79,22,73,19,81,66,23,28,63,66,28,36,71,36,31,25,69,69
"MYJL",41,40,67,27,72,24,71,72,28,22,72,57,29,29,77,29,23,24,76,60
"MYJL",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYJL",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYJL",44,43,66,22,74,27,77,66,23,32,73,75,36,28,64,34,65,33,63,27
"MYJL",45,19,30,59,37,78,75,58,70,33,38,64,36,28,15,72,79,65,39,14
"MYJL",46,30,71,20,69,33,73,63,71,29,67,33,37,34,57,26,29,30,60,53
"MYJL",47,41,67,23,79,25,71,63,76,36,71,67,25,38,70,23,29,65,66,59
"MYJL",48,36,67,33,69,31,63,38,67,38,64,59,60,32,43,65,35,46,57,56
"MYJL",49,32,71,21,68,28,65,68,17,27,66,58,31,25,74,30,31,32,64,61
"MYJL",50,23,71,32,76,28,67,62,21,32,70,37,68,30,72,25,24,24,65,61
"MYJL",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYJL",52,31,70,17,71,18,71,83,24,24,71,72,28,25,74,28,30,25,75,67
"MYJL",53,13,79,26,71,33,70,72,25,37,81,36,25,31,67,30,27,29,67,61
"MYJL",54,36,66,26,68,29,74,66,24,28,40,76,30,32,66,33,30,30,51,59
"MYJL",55,37,66,21,70,25,64,65,23,34,67,60,35,26,64,21,26,18,62,64
"MYJL",56,31,65,30,66,25,68,72,28,37,67,65,28,33,66,35,26,25,71,58
"MYJL",57,40,20,30,73,25,69,61,26,27,67,23,28,68,67,33,27,17,67,61
"MYJL",58,29,63,20,64,32,66,72,64,37,69,64,37,39,67,39,32,38,71,56
"MYJL",59,42,62,23,77,29,67,67,22,28,69,54,30,30,69,30,31,22,60,60
"MYJL",60,20,70,24,38,61,34,34,64,66,27,63,71,62,35,84,38,56,35,52
"MYJL",61,10,67,31,66,61,61,61,35,40,69,57,35,77,39,68,31,43,41,57
"MYJL",62,21,68,31,76,39,79,65,28,37,67,32,46,68,41,74,33,72,70,59
"MYJL",63,36,65,25,76,27,67,61,39,37,63,42,35,31,71,32,28,35,62,61
"MYJL",64,34,78,27,67,21,59,56,56,32,63,42,26,22,63,28,68,26,61,26
"MYJL",65,33,59,36,67,32,70,34,65,34,61,60,33,27,42,60,37,35,61,42
"MYJL",66,45,71,23,66,19,67,80,16,23,68,56,23,26,70,26,62,23,70,32
"MYJL",67,29,69,32,73,28,72,64,70,29,67,52,26,28,62,37,39,33,67,51
"MYJL",68,37,63,23,70,32,71,72,25,31,74,57,27,33,75,22,26,27,69,58
"MYJL",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYJL",70,54,70,24,77,23,82,71,22,42,73,53,26,17,72,22,65,28,63,37
"O69Y",1,61,80,18,87,16,97,78,30,35,68,84,17,61,87,67,59,28,69,75
"O69Y",2,10,28,100,73,11,71,92,18,24,19,78,11,29,65,72,6,17,66,84
"O69Y",3,15,82,22,100,3,100,100,22,12,87,87,16,28,81,80,21,30,85,77
"O69Y",4,17,27,15,80,19,82,87,17,21,83,81,34,63,81,25,14,16,24,92
"O69Y",5,16,81,16,87,15,83,83,71,24,59,87,17,71,82,79,17,25,81,84
"O69Y",6,13,32,21,81,22,87,85,66,26,75,27,26,79,79,24,25,21,78,82
"O69Y",7,25,79,20,82,19,96,94,82,31,73,82,23,80,81,78,21,29,65,87
"O69Y",8,0,33,80,80,10,71,90,77,20,26,70,36,64,78,82,73,21,81,86
"O69Y",9,0,27,79,82,30,82,100,77,72,28,82,72,74,84,75,18,73,26,82
"O69Y",10,0,71,65,84,21,88,100,68,26,78,82,77,71,76,93,21,22,85,88
"O69Y",11,0,78,35,82,13,92,100,74,32,79,81,19,71,88,79,20,20,86,88
"O69Y",12,0,84,37,85,21,100,79,26,24,74,87,31,73,88,84,33,27,83,83
"O69Y",13,24,85,25,100,19,86,82,20,27,86,85,23,31,80,77,16,35,35,86
"O69Y",14,0,70,71,85,71,100,100,26,23,72,79,22,65,89,76,60,25,82,86
"O69Y",15,0,82,72,100,18,100,100,65,24,66,81,20,69,84,61,25,64,79,81
"O69Y",16,0,72,24,82,26,70,100,70,22,63,79,26,81,58,73,27,24,86,100
"O69Y",17,0,72,60,81,19,77,100,33,27,65,77,21,62,74,80,32,38,69,79
"O69Y",18,0,73,63,78,22,83,100,77,29,65,80,20,65,58,82,16,29,89,88
"O69Y",19,0,84,27,87,31,100,100,69,29,58,78,18,73,76,59,22,35,81,80
"O69Y",20,0,75,64,84,15,76,100,70,21,37,81,20,77,82,67,21,30,63,81
"O69Y",21,0,78,36,80,27,83,84,61,28,68,77,28,81,79,34,69,33,58,78
"O69Y",22,0,72,65,89,22,91,84,71,29,77,82,14,80,72,83,34,37,74,85
"O69Y",23,15,83,63,85,23,73,87,67,21,85,83,20,63,84,80,28,27,84,89
"O69Y",24,0,64,76,77,32,73,91,83,30,78,80,28,75,79,74,30,35,81,82
"O69Y",25,15,75,60,82,19,90,100,65,22,68,84,14,66,78,82,23,26,82,83
"O69Y",26,3,68,79,67,13,85,89,69,25,79,78,17,18,77,84,27,83,21,77
"O69Y",27,0,100,40,100,16,100,100,73,10,69,82,20,28,80,20,22,25,84,81
"O69Y",28,0,82,22,83,20,87,83,60,28,80,83,27,66,83,77,22,28,82,89
"O69Y",29,16,79,22,80,19,100,100,20,23,77,77,0,29,78,22,26,28,76,79
"O69Y",30,0,67,62,82,18,81,84,71,20,85,81,24,71,84,65,34,24,85,85
"O69Y",31,0,72,63,81,25,100,100,70,26,32,74,23,75,76,78,21,24,78,75
"O69Y",32,0,76,60,87,18,77,80,65,32,84,75,22,83,80,70,24,25,83,86
"O69Y",33,0,84,62,79,23,100,100,65,25,78,79,20,70,77,80,22,26,82,85
"O69Y",34,0,25,78,77,23,81,100,77,28,80,68,25,82,80,79,27,28,84,85
"O69Y",35,26,100,61,100,21,100,100,65,32,81,80,22,31,86,81,28,27,85,80
"O69Y",36,0,22,69,82,20,65,76,67,23,77,82,23,84,82,66,24,29,84,85
"O69Y",37,22,78,28,83,28,100,100,32,33,69,81,31,86,84,67,34,37,86,85
"O69Y",38,0,26,65,84,22,79,78,70,25,75,77,33,89,74,66,37,28,77,77
"O69Y",39,0,83,56,76,22,100,75,71,37,39,80,32,76,79,67,79,80,33,85
"O69Y",40,0,72,35,87,19,100,100,26,26,68,82,17,73,80,63,27,26,82,84
"O69Y",41,0,83,21,80,19,100,100,72,34,67,84,21,71,82,79,21,23,85,79
"O69Y",42,29,70,62,83,26,100,100,25,21,74,84,20,23,76,70,22,25,82,86
"O69Y",43,73,100,26,88,11,91,83,80,14,84,73,22,83,70,83,75,14,26,84
"O69Y",44,0,72,81,100,18,100,100,87,22,81,63,26,81,82,25,24,25,85,85
"O69Y",45,20,78,67,84,27,79,81,26,26,85,82,29,26,83,71,35,25,77,83
"O69Y",46,0,79,77,88,23,84,85,26,24,85,65,20,77,83,79,22,21,82,85
"O69Y",47,0,81,78,85,21,100,100,75,21,39,83,23,82,83,79,23,26,90,92
"O69Y",48,0,82,82,87,22,85,100,75,23,83,66,23,78,84,100,29,24,82,83
"O69Y",49,34,86,31,87,15,100,100,68,21,68,71,10,60,83,68,23,19,86,86
"O69Y",50,26,78,65,83,17,83,86,24,20,83,85,16,67,82,69,14,26,84,86
"O69Y",51,0,100,67,100,2,100,100,81,21,69,73,12,25,83,79,31,26,92,89
"O69Y",52,0,83,71,85,16,82,100,82,21,34,80,14,100,75,85,66,19,83,88
"O69Y",53,19,85,66,100,21,82,79,68,25,74,77,21,84,79,75,20,27,78,79
"O69Y",54,0,82,69,85,15,72,100,71,13,85,83,11,100,81,87,30,23,90,85
"O69Y",55,34,100,26,100,0,100,100,25,12,87,88,18,88,79,17,17,15,89,87
"O69Y",56,0,79,78,75,16,77,72,70,18,15,78,25,81,84,74,24,17,83,90
"O69Y",57,0,82,69,100,23,100,100,74,18,31,73,18,88,80,81,24,19,86,90
"O69Y",58,0,80,24,85,12,100,100,72,16,33,86,16,75,89,81,24,25,83,89
"O69Y",59,0,80,23,82,7,100,89,19,17,91,88,15,92,75,75,17,21,89,86
"O69Y",60,25,82,28,85,22,83,80,80,23,72,87,12,100,82,81,26,18,86,86
"O69Y",61,0,100,25,100,18,100,100,76,10,19,74,37,79,78,79,38,29,88,89
"P3KR",1,64,20,0,41,0,69,20,60,33,34,59,59,36,63,63,10,31,64,60
"P3KR",2,56,5,61,34,0,56,46,51,63,36,56,60,40,67,61,36,26,36,26
"P3KR",3,57,40,25,64,0,63,52,58,33,59,60,57,32,43,58,39,40,61,35
"P3KR",4,69,1,14,70,0,70,52,60,28,58,59,54,10,70,61,9,54,55,74
"P3KR",5,58,61,19,60,5,70,64,60,24,57,68,33,13,60,69,10,54,70,43
"P3KR",6,70,34,19,60,7,74,39,71,12,69,71,39,0,77,75,0,66,62,74
"P3KR",7,61,59,18,63,22,78,60,70,32,60,66,40,21,60,71,26,60,59,40
"P3KR",8,61,20,34,63,24,74,61,62,20,57,63,22,13,60,72,64,56,66,34
"P3KR",9,49,32,30,80,59,71,55,65,24,58,67,39,24,61,70,58,57,60,41
"P3KR",10,70,72,26,67,0,57,72,62,29,60,61,31,15,63,66,41,64,59,53
"P3KR",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3KR",12,34,11,60,64,17,58,56,58,59,55,44,59,14,31,60,5,57,54,71
"P3KR",13,53,28,34,65,18,63,59,62,29,56,65,31,17,58,64,22,58,63,59
"P3KR",14,60,60,22,55,38,61,60,62,27,56,60,43,29,55,65,55,53,63,43
"P3KR",15,60,75,25,70,11,65,67,64,32,58,64,37,38,57,64,17,57,60,66
"P3KR",16,71,55,16,69,9,61,61,61,34,60,59,16,20,60,66,8,60,56,74
"P3KR",17,71,80,12,70,0,69,70,54,26,55,61,23,22,61,64,18,58,57,66
"P3KR",18,55,58,38,64,9,64,60,69,25,61,70,27,30,62,70,52,63,61,45
"P3KR",19,52,38,60,60,27,71,57,60,0,58,57,25,29,53,54,63,54,82,28
"P3KR",20,61,43,23,62,15,63,54,63,27,57,62,29,23,56,65,3,56,60,80
"P3KR",21,65,69,25,63,22,63,61,57,11,61,63,30,31,63,70,34,59,70,56
"P3KR",22,60,64,36,60,29,64,60,62,29,55,64,28,29,53,66,41,58,62,43
"P3KR",23,53,58,32,55,19,70,57,60,38,57,59,31,34,55,55,39,56,38,47
"P3KR",24,72,57,23,70,28,69,61,60,19,56,59,28,19,61,61,10,55,74,75
"P3KR",25,55,18,36,70,77,71,43,61,20,55,66,34,32,31,60,36,58,56,60
"P3KR",26,53,23,34,65,60,65,58,67,34,55,62,39,23,42,53,8,56,64,80
"P3KR",27,54,23,32,73,67,71,58,67,12,61,56,34,22,60,63,24,60,73,60
"P3KR",28,56,40,24,61,40,65,55,72,18,56,57,35,37,54,65,57,54,72,40
"P3KR",29,62,65,22,65,20,65,59,62,8,54,70,39,27,59,66,13,59,73,71
"P3KR",30,70,41,20,76,36,76,64,69,34,65,60,43,18,71,65,3,61,70,85
"P3KR",31,56,55,23,70,37,65,57,56,39,55,65,38,30,62,64,28,60,64,59
"P3KR",32,40,59,34,61,29,60,56,55,35,55,59,35,21,55,62,12,56,60,67
"P3KR",33,59,56,22,65,31,58,58,63,19,58,65,19,33,61,64,33,61,72,44
"P3KR",34,56,66,25,63,27,60,59,69,37,73,65,54,33,64,71,56,55,54,45
"P3KR",35,53,61,30,69,19,64,59,64,30,59,70,29,23,62,70,71,60,72,26
"P3KR",36,59,40,20,60,19,65,53,64,12,58,57,46,37,58,67,6,64,80,80
"P3KR",37,NA,61,32,65,32,70,64,65,32,62,58,44,24,61,72,37,75,62,53
"P3KR",38,66,59,26,83,21,89,65,67,20,64,65,30,20,71,72,9,66,74,83
"P3KR",39,58,60,16,59,20,61,69,64,35,58,64,24,25,65,59,33,58,64,43
"P3KR",40,53,55,29,62,15,65,63,60,31,64,72,27,34,72,64,61,43,67,31
"P3KR",41,52,55,30,62,21,62,54,58,25,54,61,25,28,60,66,65,43,73,29
"P3KR",42,70,83,20,83,1,73,73,67,57,59,57,11,30,71,71,56,60,34,36
"P3KR",43,61,63,25,59,23,64,60,68,13,63,60,34,31,56,67,53,60,70,32
"P3KR",44,59,91,18,81,8,70,70,69,25,60,63,23,25,69,72,34,68,61,59
"P3KR",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3KR",46,65,61,22,71,4,64,67,62,23,56,60,31,20,65,70,4,67,63,77
"P3KR",47,52,57,28,64,13,72,56,52,5,42,64,29,19,65,73,21,57,82,53
"P3KR",48,54,64,31,71,26,59,60,43,23,60,65,25,38,63,72,32,70,74,46
"P3KR",49,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3KR",50,55,42,23,72,34,68,58,65,32,52,63,34,37,70,67,54,41,61,35
"P3KR",51,49,62,22,71,35,66,55,70,29,61,64,40,32,61,63,40,66,71,45
"P3KR",52,53,65,36,65,19,56,58,63,33,62,56,30,61,44,62,57,55,72,35
"P3KR",53,53,52,31,71,23,63,55,64,7,55,61,28,16,58,66,43,62,80,43
"P3KR",54,65,46,27,66,26,69,62,70,24,53,64,27,24,57,68,16,60,81,75
"P3KR",55,63,72,29,65,7,63,69,62,23,56,64,40,38,59,68,36,66,71,46
"P3KR",56,65,32,30,68,20,71,60,63,25,59,58,42,21,62,68,51,36,71,36
"P3KR",57,64,59,32,66,24,71,56,58,34,64,64,27,33,63,61,55,58,66,40
"P3KR",58,63,35,35,66,10,64,65,59,9,54,60,31,28,64,68,13,59,80,78
"P3KR",59,60,62,22,71,24,74,62,61,26,60,63,24,60,64,72,36,67,72,34
"P3KR",60,55,37,60,65,17,64,59,64,16,58,62,35,32,63,65,65,46,73,28
"P3KR",61,55,39,21,69,24,65,63,58,31,71,65,34,25,59,66,38,56,65,26
"P3KR",62,67,36,33,68,16,71,57,64,22,56,70,32,33,60,65,1,64,70,70
"P3KR",63,57,38,22,72,11,67,63,70,16,62,63,28,22,55,70,31,55,73,41
"P3KR",64,55,34,20,66,39,66,59,62,19,58,60,28,23,56,65,55,59,71,25
"PB0W",1,72,81,18,31,16,64,19,15,19,12,6,0,64,33,47,0,27,57,53
"PB0W",2,63,62,0,56,13,26,68,32,21,58,17,0,64,70,59,9,73,61,79
"PB0W",3,59,58,71,25,54,36,71,75,58,29,58,69,72,74,36,25,62,22,27
"PB0W",4,72,90,26,62,7,70,79,7,14,74,29,6,20,72,76,0,33,59,74
"PB0W",5,59,46,65,53,29,19,74,87,61,70,48,64,40,64,77,10,68,18,15
"PB0W",6,84,79,10,83,13,81,58,4,78,69,22,13,7,72,69,5,8,64,58
"PB0W",7,76,86,0,66,9,57,28,1,11,81,29,0,19,79,65,6,6,73,67
"PB0W",8,81,80,0,76,0,61,65,25,11,56,0,0,35,80,86,0,7,65,71
"PB0W",9,76,79,0,69,0,33,41,26,13,53,10,0,17,48,64,0,26,64,59
"PB0W",10,64,85,5,75,0,53,65,16,27,61,11,20,19,74,71,18,37,54,59
