"ID","Time","PAffect","FocusImportantMoments","AllowFeelings","ObserveThoughtsDistance","SelfPole","ChoseValue","CommitAction"
7311,20,68.75,72,23,39,54,65,66
7311,21,71.25,72,60,58,67,58,13
7311,22,26.5,51,89,26,10,33,26
7311,23,NA,NA,NA,NA,NA,NA,NA
7311,24,48.5,97,55,28,73,53,71
7311,25,34.5,56,18,38,38,57,89
7311,26,44.5,75,19,55,41,53,63
7311,27,NA,NA,NA,NA,NA,NA,NA
7311,28,26,39,83,37,54,13,24
7311,29,NA,NA,NA,NA,NA,NA,NA
7311,30,39.25,98,73,26,70,55,52
7311,31,63.5,85,86,95,67,84,90
7311,32,47.5,81,78,82,84,53,54
7311,33,53,100,83,70,70,40,55
7311,34,35,10,20,76,70,55,91
7311,35,NA,NA,NA,NA,NA,NA,NA
7311,36,30.75,53,38,55,54,85,70
7311,37,NA,NA,NA,NA,NA,NA,NA
7311,38,28,69,100,70,56,52,75
7311,39,43,89,74,55,77,54,54
7311,40,53.5,85,86,70,70,55,69
7311,41,NA,NA,NA,NA,NA,NA,NA
7311,42,NA,NA,NA,NA,NA,NA,NA
7314,1,63.75,76,79,97,49,78,75
7314,2,65.5,77,53,55,54,76,66
7314,3,52.75,68,52,50,54,73,76
7314,4,NA,NA,NA,NA,NA,NA,NA
7314,5,65,77,67,80,58,64,72
7314,6,43.75,52,50,37,40,46,53
7314,7,66.5,84,63,77,60,67,97
7314,8,46.75,68,47,41,55,53,10
7314,9,49.5,74,54,54,67,74,72
7314,10,NA,NA,NA,NA,NA,NA,NA
7314,11,NA,NA,NA,NA,NA,NA,NA
7314,12,57.25,77,61,55,67,63,15
7314,13,49.75,83,58,57,67,51,30
7314,14,63.75,64,24,54,45,67,45
7314,15,41.25,72,43,68,50,53,53
7314,16,NA,NA,NA,NA,NA,NA,NA
7314,17,57.75,74,35,67,56,81,68
7314,18,50,74,19,46,39,55,64
7314,19,74.25,76,27,67,73,72,72
7314,20,73,79,9,89,68,72,75
7314,21,73.5,86,90,81,71,77,83
7314,22,NA,NA,NA,NA,NA,NA,NA
7314,23,53.75,69,40,40,54,64,61
7314,24,48.75,58,43,51,54,47,66
7314,25,56.75,69,57,52,71,69,77
7314,26,NA,NA,NA,NA,NA,NA,NA
7314,27,NA,NA,NA,NA,NA,NA,NA
7314,28,NA,NA,NA,NA,NA,NA,NA
7314,29,60.75,73,55,56,69,68,76
7314,30,68.75,70,51,50,74,68,68
7314,31,66.5,78,57,59,80,73,76
7314,32,64.75,75,60,57,73,73,65
7314,33,62.75,77,75,70,76,65,72
7314,34,NA,NA,NA,NA,NA,NA,NA
7314,35,NA,NA,NA,NA,NA,NA,NA
7314,36,62.5,69,54,55,75,84,87
7314,37,41.75,36,33,31,44,37,53
7314,38,38.25,50,26,27,43,46,64
7314,39,62.25,64,50,52,55,66,67
7314,40,NA,NA,NA,NA,NA,NA,NA
7314,41,48.5,69,34,40,55,67,75
7314,42,NA,NA,NA,NA,NA,NA,NA
7316,1,78,89,89,100,91,100,83
7316,2,79.25,53,79,99,58,100,90
7316,3,NA,NA,NA,NA,NA,NA,NA
7316,4,69.5,69,73,76,80,79,100
7316,5,NA,NA,NA,NA,NA,NA,NA
7316,6,NA,NA,NA,NA,NA,NA,NA
7316,7,NA,NA,NA,NA,NA,NA,NA
7316,8,NA,NA,NA,NA,NA,NA,NA
7316,9,NA,NA,NA,NA,NA,NA,NA
7316,10,NA,NA,NA,NA,NA,NA,NA
7316,11,NA,NA,NA,NA,NA,NA,NA
7316,12,78,83,89,93,85,89,84
7316,13,NA,NA,NA,NA,NA,NA,NA
7316,14,67.5,85,67,46,68,100,85
7316,15,NA,NA,NA,NA,NA,NA,NA
7316,16,NA,NA,NA,NA,NA,NA,NA
7316,17,78.5,100,100,100,61,57,55
7316,18,NA,NA,NA,NA,NA,NA,NA
7316,19,NA,NA,NA,NA,NA,NA,NA
7316,20,NA,NA,NA,NA,NA,NA,NA
7316,21,NA,NA,NA,NA,NA,NA,NA
7316,22,NA,NA,NA,NA,NA,NA,NA
7316,23,NA,NA,NA,NA,NA,NA,NA
7316,24,NA,NA,NA,NA,NA,NA,NA
7316,25,NA,NA,NA,NA,NA,NA,NA
7316,26,NA,NA,NA,NA,NA,NA,NA
7316,27,NA,NA,NA,NA,NA,NA,NA
7316,28,NA,NA,NA,NA,NA,NA,NA
7316,29,NA,NA,NA,NA,NA,NA,NA
7316,30,NA,NA,NA,NA,NA,NA,NA
7316,31,NA,NA,NA,NA,NA,NA,NA
7316,32,NA,NA,NA,NA,NA,NA,NA
7316,33,NA,NA,NA,NA,NA,NA,NA
7316,34,NA,NA,NA,NA,NA,NA,NA
7316,35,NA,NA,NA,NA,NA,NA,NA
7316,36,NA,NA,NA,NA,NA,NA,NA
7316,37,NA,NA,NA,NA,NA,NA,NA
7316,38,NA,NA,NA,NA,NA,NA,NA
7316,39,NA,NA,NA,NA,NA,NA,NA
7316,40,NA,NA,NA,NA,NA,NA,NA
7316,41,NA,NA,NA,NA,NA,NA,NA
7316,42,NA,NA,NA,NA,NA,NA,NA
7317,1,90.5,94,89,92,95,100,99
7317,2,90,95,91,99,94,100,99
7317,3,95.75,91,88,89,100,97,93
7317,4,92.5,93,93,91,89,91,91
7317,5,NA,NA,NA,NA,NA,NA,NA
7317,6,89.75,94,89,92,90,89,92
7317,7,NA,NA,NA,NA,NA,NA,NA
7317,8,91.75,95,93,95,89,95,95
7317,9,93.5,94,87,91,93,92,88
7317,10,96,95,96,95,94,92,96
7317,11,NA,NA,NA,NA,NA,NA,NA
7317,12,NA,NA,NA,NA,NA,NA,NA
7317,13,94.75,95,95,98,98,94,97
7317,14,97.75,95,97,98,92,94,96
7317,15,97,96,95,96,97,93,94
7317,16,95.5,98,92,91,95,94,95
7317,17,NA,NA,NA,NA,NA,NA,NA
7317,18,96.25,94,100,97,97,96,94
7317,19,98,96,99,98,99,99,98
7317,20,99,98,95,99,93,92,91
7317,21,96,95,94,93,100,92,100
7317,22,98.25,98,95,93,97,96,93
7317,23,NA,NA,NA,NA,NA,NA,NA
7317,24,NA,NA,NA,NA,NA,NA,NA
7317,25,NA,NA,NA,NA,NA,NA,NA
7317,26,NA,NA,NA,NA,NA,NA,NA
7317,27,96.5,94,95,94,94,94,93
7317,28,96,96,90,100,93,88,89
7317,29,NA,NA,NA,NA,NA,NA,NA
7317,30,NA,NA,NA,NA,NA,NA,NA
7317,31,NA,NA,NA,NA,NA,NA,NA
7317,32,97,98,93,92,94,94,96
7317,33,97.5,97,93,93,92,100,96
7317,34,95.75,94,90,96,95,98,100
7317,35,NA,NA,NA,NA,NA,NA,NA
7317,36,NA,NA,NA,NA,NA,NA,NA
7317,37,95.5,94,96,93,99,100,95
7317,38,95.5,95,95,94,95,94,95
7317,39,94.5,98,92,89,96,91,91
7317,40,95,98,94,92,96,93,100
7317,41,NA,NA,NA,NA,NA,NA,NA
7317,42,NA,NA,NA,NA,NA,NA,NA
7319,1,1,1,0,3,2,3,7
7319,2,19.25,29,13,26,3,6,15
7319,3,27.75,29,5,24,0,2,50
7319,4,16.5,25,31,1,0,13,27
7319,5,24.5,36,2,10,0,30,48
7319,6,NA,NA,NA,NA,NA,NA,NA
7319,7,18.25,18,30,29,4,16,16
7319,8,24,25,38,37,16,20,37
7319,9,41,23,26,8,0,19,40
7319,10,12.5,11,26,29,5,24,23
7319,11,42,26,27,39,8,22,100
7319,12,NA,NA,NA,NA,NA,NA,NA
7319,13,31,45,31,30,14,25,33
7319,14,2,21,21,4,0,15,13
7319,15,12.25,50,19,9,5,39,38
7319,16,1.25,24,33,36,0,41,28
7319,17,NA,NA,NA,NA,NA,NA,NA
7319,18,NA,NA,NA,NA,NA,NA,NA
7319,19,NA,NA,NA,NA,NA,NA,NA
7319,20,NA,NA,NA,NA,NA,NA,NA
7319,21,NA,NA,NA,NA,NA,NA,NA
7319,22,8.25,22,11,13,2,46,6
7319,23,0.5,0,0,0,0,15,27
7319,24,NA,NA,NA,NA,NA,NA,NA
7319,25,NA,NA,NA,NA,NA,NA,NA
7319,26,NA,NA,NA,NA,NA,NA,NA
7319,27,0,0,0,0,0,0,1
7319,28,43,55,56,26,37,52,57
7319,29,NA,NA,NA,NA,NA,NA,NA
7319,30,NA,NA,NA,NA,NA,NA,NA
7319,31,25.75,30,21,19,3,40,7
7319,32,30.25,29,43,21,2,2,0
7319,33,27.25,0,0,1,2,1,36
7319,34,14,2,0,0,0,0,25
7319,35,1,1,2,3,5,4,0
7319,36,NA,NA,NA,NA,NA,NA,NA
7319,37,0.25,0,2,0,1,35,28
7319,38,16,0,20,46,3,29,43
7319,39,22.5,0,48,50,8,29,30
7319,40,20,69,77,24,23,65,65
7319,41,29.75,20,6,7,5,84,76
7319,42,NA,NA,NA,NA,NA,NA,NA
7326,1,NA,NA,NA,NA,NA,NA,NA
7326,2,85.5,70,52,59,58,68,96
7326,3,NA,NA,NA,NA,NA,NA,NA
7326,4,13.25,23,12,6,11,57,72
7326,5,71.5,70,58,68,70,79,93
7326,6,64,58,53,45,43,64,61
7326,7,NA,NA,NA,NA,NA,NA,NA
7326,8,NA,NA,NA,NA,NA,NA,NA
7326,9,NA,NA,NA,NA,NA,NA,NA
7326,10,91.75,91,63,61,71,85,93
7326,11,NA,NA,NA,NA,NA,NA,NA
7326,12,71.25,56,56,56,52,58,80
7326,13,NA,NA,NA,NA,NA,NA,NA
7326,14,75.75,54,55,57,58,68,75
7326,15,83,54,54,55,55,77,88
7326,16,NA,NA,NA,NA,NA,NA,NA
7326,17,NA,NA,NA,NA,NA,NA,NA
7326,18,NA,NA,NA,NA,NA,NA,NA
7326,19,NA,NA,NA,NA,NA,NA,NA
7326,20,23.75,14,24,12,2,51,97
7326,21,51.75,57,11,14,48,93,96
7326,22,70,61,57,34,38,73,89
7326,23,65.25,69,17,55,36,90,96
7326,24,82.5,75,81,63,70,91,91
7326,25,NA,NA,NA,NA,NA,NA,NA
7326,26,68.75,57,59,57,55,90,100
7326,27,83,100,24,52,28,96,95
7326,28,87.25,77,62,60,61,90,98
7326,29,72.75,55,62,62,55,100,100
7326,30,83.25,67,57,53,55,95,96
7326,31,NA,NA,NA,NA,NA,NA,NA
7326,32,54,12,17,24,20,84,89
7326,33,NA,NA,NA,NA,NA,NA,NA
7326,34,65.5,36,26,39,18,89,83
7326,35,37.75,11,8,16,15,83,90
7326,36,79.25,57,40,46,47,77,89
7326,37,NA,NA,NA,NA,NA,NA,NA
7326,38,81.75,53,46,59,47,93,95
7326,39,90.25,51,58,62,55,96,98
7326,40,NA,NA,NA,NA,NA,NA,NA
7326,41,NA,NA,NA,NA,NA,NA,NA
7326,42,NA,NA,NA,NA,NA,NA,NA
7329,1,61,34,2,30,0,52,55
7329,2,45.5,26,1,0,0,1,0
7329,3,16.25,67,2,2,2,36,65
7329,4,NA,NA,NA,NA,NA,NA,NA
7329,5,29,66,1,2,23,70,54
7329,6,63.25,50,3,4,3,62,46
7329,7,56.5,55,1,1,1,33,29
7329,8,59.75,79,2,0,1,58,55
7329,9,47.75,65,2,2,2,69,59
7329,10,NA,NA,NA,NA,NA,NA,NA
7329,11,53.25,70,0,0,0,21,41
7329,12,53,57,2,0,2,54,55
7329,13,39.5,57,1,1,2,55,55
7329,14,14.5,28,0,1,1,45,42
7329,15,40.25,28,0,1,0,32,37
7329,16,NA,NA,NA,NA,NA,NA,NA
7329,17,61.75,40,1,0,1,58,47
7329,18,30.25,40,0,0,2,32,46
7329,19,33.5,55,0,0,1,45,50
7329,20,36,55,2,0,0,52,55
7329,21,51.75,51,1,1,1,48,51
7329,22,NA,NA,NA,NA,NA,NA,NA
7329,23,41.75,51,0,0,0,49,50
7329,24,45.75,49,0,2,1,71,53
7329,25,50.75,44,6,12,5,35,40
7329,26,45.75,45,8,10,0,49,53
7329,27,46.75,51,8,10,8,50,48
7329,28,NA,NA,NA,NA,NA,NA,NA
7329,29,44.25,55,0,2,0,18,13
7329,30,46.25,49,0,0,0,37,53
7329,31,34.5,49,0,2,1,54,55
7329,32,62.5,67,11,14,13,50,59
7329,33,41.75,61,8,10,10,58,54
7329,34,NA,NA,NA,NA,NA,NA,NA
7329,35,35.5,54,1,0,1,53,51
7329,36,54.75,52,13,19,18,48,50
7329,37,52.75,53,4,12,8,51,52
7329,38,45.25,55,16,15,14,53,56
7329,39,33.25,55,7,9,8,55,42
7329,40,NA,NA,NA,NA,NA,NA,NA
7329,41,43.75,54,17,22,9,70,71
7329,42,65.25,51,19,21,12,57,69
7330,1,52,54,57,53,25,54,56
7330,2,57.5,69,56,56,28,73,72
7330,3,39,54,33,29,22,72,69
7330,4,65.25,61,62,58,54,55,56
7330,5,NA,NA,NA,NA,NA,NA,NA
7330,6,NA,NA,NA,NA,NA,NA,NA
7330,7,NA,NA,NA,NA,NA,NA,NA
7330,8,55,75,59,55,30,56,77
7330,9,71.5,70,55,63,44,69,74
7330,10,NA,NA,NA,NA,NA,NA,NA
7330,11,24.25,62,28,27,25,27,76
7330,12,NA,NA,NA,NA,NA,NA,NA
7330,13,70.25,70,54,57,32,86,76
7330,14,37,28,26,30,26,45,67
7330,15,44.25,48,35,36,30,74,74
7330,16,45,75,46,47,23,69,70
7330,17,39.5,66,40,35,6,67,70
7330,18,NA,NA,NA,NA,NA,NA,NA
7330,19,68.5,54,52,54,51,75,78
7330,20,NA,NA,NA,NA,NA,NA,NA
7330,21,75.5,71,69,68,59,77,75
7330,22,74,74,69,66,55,74,77
7330,23,77,76,73,68,53,68,70
7330,24,NA,NA,NA,NA,NA,NA,NA
7330,25,64.75,65,67,64,51,75,78
7330,26,68,67,67,66,41,63,67
7330,27,52.25,75,71,72,58,79,79
7330,28,70.25,74,77,75,54,74,73
7330,29,71,67,68,69,36,70,72
7330,30,NA,NA,NA,NA,NA,NA,NA
7330,31,NA,NA,NA,NA,NA,NA,NA
7330,32,NA,NA,NA,NA,NA,NA,NA
7330,33,68.25,74,79,77,55,73,78
7330,34,63,69,71,68,53,68,68
7330,35,60.75,67,67,65,47,77,74
7330,36,NA,NA,NA,NA,NA,NA,NA
7330,37,45.25,55,55,57,29,74,71
7330,38,NA,NA,NA,NA,NA,NA,NA
7330,39,NA,NA,NA,NA,NA,NA,NA
7330,40,NA,NA,NA,NA,NA,NA,NA
7330,41,NA,NA,NA,NA,NA,NA,NA
7330,42,NA,NA,NA,NA,NA,NA,NA
7334,1,55,66,27,49,47,59,68
7334,2,60.25,54,56,60,48,60,74
7334,3,86.25,71,70,70,74,69,72
7334,4,60.5,83,83,71,71,73,77
7334,5,NA,NA,NA,NA,NA,NA,NA
7334,6,58,56,50,57,55,53,61
7334,7,48.25,46,65,59,62,67,73
7334,8,66.25,56,65,73,74,80,82
7334,9,70.5,50,53,52,57,69,79
7334,10,85,51,57,50,54,54,62
7334,11,NA,NA,NA,NA,NA,NA,NA
7334,12,48.75,56,62,56,49,70,57
7334,13,38.25,49,47,59,55,80,73
7334,14,83,80,59,65,73,95,91
7334,15,83.5,94,84,76,63,87,85
7334,16,90.5,92,92,75,69,74,75
7334,17,NA,NA,NA,NA,NA,NA,NA
7334,18,33.25,57,61,61,68,63,66
7334,19,NA,NA,NA,NA,NA,NA,NA
7334,20,88.75,88,83,82,85,82,83
7334,21,90,70,79,84,83,77,78
7334,22,72.75,84,85,87,84,82,83
7334,23,NA,NA,NA,NA,NA,NA,NA
7334,24,NA,NA,NA,NA,NA,NA,NA
7334,25,67.25,57,59,74,83,73,79
7334,26,81,84,87,85,73,88,78
7334,27,70.5,83,70,79,81,88,89
7334,28,61.25,55,52,51,51,53,50
7334,29,NA,NA,NA,NA,NA,NA,NA
7334,30,NA,NA,NA,NA,NA,NA,NA
7334,31,77,83,73,79,80,80,83
7334,32,84.75,92,93,92,93,91,86
7334,33,88.25,94,93,90,92,90,88
7334,34,72,87,82,78,82,79,82
7334,35,NA,NA,NA,NA,NA,NA,NA
7334,36,61.25,66,63,55,68,88,82
7334,37,NA,NA,NA,NA,NA,NA,NA
7334,38,57,65,67,69,65,74,73
7334,39,82,82,82,82,78,83,79
7334,40,89.75,93,90,91,89,90,88
7334,41,NA,NA,NA,NA,NA,NA,NA
7334,42,55.5,58,57,58,63,62,64
7340,1,46.75,88,90,86,83,71,90
7340,2,NA,NA,NA,NA,NA,NA,NA
7340,3,98.75,100,99,82,99,100,99
7340,4,NA,NA,NA,NA,NA,NA,NA
7340,5,100,100,100,100,100,100,100
7340,6,99.5,100,100,100,98,99,99
7340,7,99.5,99,99,98,100,100,99
7340,8,99.75,100,100,100,100,100,100
7340,9,94,100,100,95,100,96,95
7340,10,NA,NA,NA,NA,NA,NA,NA
7340,11,95.5,86,100,100,91,100,88
7340,12,NA,NA,NA,NA,NA,NA,NA
7340,13,73.75,99,98,100,100,71,99
7340,14,72.75,60,29,70,68,75,77
7340,15,71.5,81,81,87,88,84,86
7340,16,NA,NA,NA,NA,NA,NA,NA
7340,17,33.5,67,63,46,53,56,54
7340,18,13.75,58,20,10,10,22,51
7340,19,61.5,78,75,75,73,76,80
7340,20,57.75,78,80,79,78,77,79
7340,21,74.25,87,80,84,77,83,80
7340,22,NA,NA,NA,NA,NA,NA,NA
7340,23,83.25,91,88,100,89,88,87
7340,24,84.25,89,88,88,74,88,88
7340,25,85.75,87,91,93,91,89,90
7340,26,93.25,93,95,95,94,100,94
7340,27,94,93,91,94,95,96,93
7340,28,NA,NA,NA,NA,NA,NA,NA
7340,29,74.25,80,78,84,84,82,79
7340,30,29.25,27,57,52,32,68,76
7340,31,66.5,54,57,55,58,72,75
7340,32,73.5,71,78,77,78,82,73
7340,33,92.75,83,83,91,88,92,88
7340,34,NA,NA,NA,NA,NA,NA,NA
7340,35,86.75,87,89,89,91,90,86
7340,36,88.5,79,84,83,85,90,88
7340,37,75.75,89,89,90,89,77,81
7340,38,92,94,93,91,94,90,92
7340,39,97.5,90,92,100,97,100,100
7340,40,NA,NA,NA,NA,NA,NA,NA
7340,41,74.5,74,76,78,74,65,56
7340,42,NA,NA,NA,NA,NA,NA,NA
7342,1,24,50,28,30,36,38,35
7342,2,25.5,58,49,45,36,40,42
7342,3,NA,NA,NA,NA,NA,NA,NA
7342,4,42,39,32,49,47,27,39
7342,5,NA,NA,NA,NA,NA,NA,NA
7342,6,NA,NA,NA,NA,NA,NA,NA
7342,7,29.5,27,22,10,20,34,43
7342,8,NA,NA,NA,NA,NA,NA,NA
7342,9,59.25,36,47,48,56,64,59
7342,10,NA,NA,NA,NA,NA,NA,NA
7342,11,NA,NA,NA,NA,NA,NA,NA
7342,12,23,62,53,58,53,58,58
7342,13,27,33,21,9,14,40,46
7342,14,38.25,59,50,53,47,62,65
7342,15,26.75,62,50,46,46,58,68
7342,16,NA,NA,NA,NA,NA,NA,NA
7342,17,NA,NA,NA,NA,NA,NA,NA
7342,18,5.25,61,44,34,22,38,41
7342,19,NA,NA,NA,NA,NA,NA,NA
7342,20,32.75,66,51,60,50,62,71
7342,21,52.25,68,59,64,58,66,73
7342,22,46.25,67,60,62,60,65,67
7342,23,NA,NA,NA,NA,NA,NA,NA
7342,24,NA,NA,NA,NA,NA,NA,NA
7342,25,30.75,66,52,54,43,61,55
7342,26,NA,NA,NA,NA,NA,NA,NA
7342,27,52.75,69,50,54,55,69,73
7342,28,9,70,44,49,40,19,11
7342,29,NA,NA,NA,NA,NA,NA,NA
7342,30,41,57,50,56,55,47,50
7342,31,14,47,61,27,18,60,40
7342,32,13.75,64,48,41,31,42,59
7342,33,NA,NA,NA,NA,NA,NA,NA
7342,34,31.5,44,36,46,37,58,50
7342,35,NA,NA,NA,NA,NA,NA,NA
7342,36,NA,NA,NA,NA,NA,NA,NA
7342,37,41.25,62,13,21,18,41,22
7342,38,NA,NA,NA,NA,NA,NA,NA
7342,39,NA,NA,NA,NA,NA,NA,NA
7342,40,37,59,44,44,50,66,71
7342,41,NA,NA,NA,NA,NA,NA,NA
7342,42,55.25,66,57,54,58,64,67
7349,1,52.5,35,12,14,14,13,18
7349,2,77.75,33,57,57,57,57,61
7349,3,NA,NA,NA,NA,NA,NA,NA
7349,4,NA,NA,NA,NA,NA,NA,NA
7349,5,43.25,21,26,56,55,56,52
7349,6,60,53,53,55,55,55,59
7349,7,33.5,55,27,29,32,28,30
7349,8,64.5,17,49,50,57,54,56
7349,9,NA,NA,NA,NA,NA,NA,NA
7349,10,81,84,83,81,85,84,83
7349,11,26.25,55,54,30,31,28,32
7349,12,49.75,28,73,29,77,76,73
7349,13,54.75,51,57,52,56,55,49
7349,14,21,22,22,22,30,21,27
7349,15,NA,NA,NA,NA,NA,NA,NA
7349,16,34.25,57,78,78,80,77,79
7349,17,76,83,76,80,55,54,79
7349,18,56,55,100,54,53,21,95
7349,19,33,51,54,57,55,55,55
7349,20,72,95,91,75,93,94,92
7349,21,NA,NA,NA,NA,NA,NA,NA
7349,22,30.5,95,92,57,24,24,55
7349,23,27.75,58,59,36,28,29,28
7349,24,80.5,82,76,77,77,78,81
7349,25,77.25,77,75,75,75,77,79
7349,26,77,22,57,53,56,53,55
7349,27,NA,NA,NA,NA,NA,NA,NA
7349,28,76.5,75,79,76,78,79,80
7349,29,78.75,79,78,76,81,79,81
7349,30,79.5,81,81,82,77,80,82
7349,31,76,53,52,54,52,53,57
7349,32,77.5,50,55,57,55,56,59
7349,33,NA,NA,NA,NA,NA,NA,NA
7349,34,62,55,39,76,37,57,76
7349,35,75.75,81,73,53,78,77,75
7349,36,78.25,80,77,75,77,76,80
7349,37,18,8,11,12,15,15,12
7349,38,23.5,28,30,25,23,28,29
7349,39,NA,NA,NA,NA,NA,NA,NA
7349,40,47.75,78,77,77,79,75,81
7349,41,79.5,92,90,58,90,83,84
7349,42,NA,NA,NA,NA,NA,NA,NA
7351,1,NA,NA,NA,NA,NA,NA,NA
7351,2,37.25,44,35,38,47,40,37
7351,3,53.75,58,47,63,61,50,66
7351,4,30,36,33,46,36,32,75
7351,5,NA,NA,NA,NA,NA,NA,NA
7351,6,59.5,64,44,60,57,78,63
7351,7,NA,NA,NA,NA,NA,NA,NA
7351,8,48.25,63,70,65,70,74,65
7351,9,35.25,74,55,66,63,62,64
7351,10,53.75,68,58,65,70,68,64
7351,11,NA,NA,NA,NA,NA,NA,NA
7351,12,39.75,61,49,50,46,48,47
7351,13,NA,NA,NA,NA,NA,NA,NA
7351,14,48.5,43,52,56,55,57,59
7351,15,49.75,57,70,66,72,74,67
7351,16,NA,NA,NA,NA,NA,NA,NA
7351,17,67.5,64,62,64,62,64,63
7351,18,55.5,69,51,56,54,60,57
7351,19,NA,NA,NA,NA,NA,NA,NA
7351,20,NA,NA,NA,NA,NA,NA,NA
7351,21,52.75,51,55,37,36,65,60
7351,22,NA,NA,NA,NA,NA,NA,NA
7351,23,45,32,25,19,16,19,25
7351,24,27.75,43,34,35,31,25,28
7351,25,NA,NA,NA,NA,NA,NA,NA
7351,26,50,54,48,28,34,31,32
7351,27,36.25,58,61,68,58,59,64
7351,28,28.25,41,38,34,30,27,24
7351,29,33,35,29,31,30,54,68
7351,30,31,50,39,31,31,31,71
7351,31,NA,NA,NA,NA,NA,NA,NA
7351,32,37.5,38,37,37,35,32,62
7351,33,47.25,64,76,64,67,67,70
7351,34,26.75,32,21,29,36,49,73
7351,35,39,48,60,44,50,39,70
7351,36,NA,NA,NA,NA,NA,NA,NA
7351,37,NA,NA,NA,NA,NA,NA,NA
7351,38,14,59,45,45,46,46,75
7351,39,18,36,29,35,31,27,72
7351,40,NA,NA,NA,NA,NA,NA,NA
7351,41,NA,NA,NA,NA,NA,NA,NA
7351,42,NA,NA,NA,NA,NA,NA,NA
7354,1,76.5,84,72,68,58,83,75
7354,2,38.25,74,52,36,33,79,34
7354,3,NA,NA,NA,NA,NA,NA,NA
7354,4,NA,NA,NA,NA,NA,NA,NA
7354,5,NA,NA,NA,NA,NA,NA,NA
7354,6,70.5,76,75,72,68,87,77
7354,7,68.75,71,69,71,54,72,75
7354,8,27.75,55,29,32,28,74,68
7354,9,NA,NA,NA,NA,NA,NA,NA
7354,10,NA,NA,NA,NA,NA,NA,NA
7354,11,NA,NA,NA,NA,NA,NA,NA
7354,12,70.5,71,72,69,72,82,80
7354,13,NA,NA,NA,NA,NA,NA,NA
7354,14,80.75,96,81,82,79,82,90
7354,15,75.75,72,76,76,67,72,80
7354,16,NA,NA,NA,NA,NA,NA,NA
7354,17,NA,NA,NA,NA,NA,NA,NA
7354,18,70.75,69,68,72,73,83,83
7354,19,NA,NA,NA,NA,NA,NA,NA
7354,20,84.5,84,84,98,73,79,85
7354,21,NA,NA,NA,NA,NA,NA,NA
7354,22,NA,NA,NA,NA,NA,NA,NA
7354,23,NA,NA,NA,NA,NA,NA,NA
7354,24,94.75,97,95,96,93,93,97
7354,25,NA,NA,NA,NA,NA,NA,NA
7354,26,NA,NA,NA,NA,NA,NA,NA
7354,27,NA,NA,NA,NA,NA,NA,NA
7354,28,NA,NA,NA,NA,NA,NA,NA
7354,29,NA,NA,NA,NA,NA,NA,NA
7354,30,NA,NA,NA,NA,NA,NA,NA
7354,31,NA,NA,NA,NA,NA,NA,NA
7354,32,NA,NA,NA,NA,NA,NA,NA
7354,33,NA,NA,NA,NA,NA,NA,NA
7354,34,38,64,54,25,52,75,72
7354,35,NA,NA,NA,NA,NA,NA,NA
7354,36,NA,NA,NA,NA,NA,NA,NA
7354,37,NA,NA,NA,NA,NA,NA,NA
7354,38,NA,NA,NA,NA,NA,NA,NA
7354,39,NA,NA,NA,NA,NA,NA,NA
7354,40,63.25,42,40,44,28,71,68
7354,41,NA,NA,NA,NA,NA,NA,NA
7354,42,NA,NA,NA,NA,NA,NA,NA
7356,1,36.75,35,39,42,26,32,47
7356,2,60.5,51,51,60,68,57,58
7356,3,72.75,51,64,73,58,54,49
7356,4,64,34,51,53,53,58,67
7356,5,NA,NA,NA,NA,NA,NA,NA
7356,6,NA,NA,NA,NA,NA,NA,NA
7356,7,NA,NA,NA,NA,NA,NA,NA
7356,8,66.75,58,58,74,72,70,70
7356,9,71.5,56,65,79,67,66,70
7356,10,73,53,63,7,63,67,68
7356,11,NA,NA,NA,NA,NA,NA,NA
7356,12,NA,NA,NA,NA,NA,NA,NA
7356,13,NA,NA,NA,NA,NA,NA,NA
7356,14,7.5,5,51,68,48,46,30
7356,15,NA,NA,NA,NA,NA,NA,NA
7356,16,NA,NA,NA,NA,NA,NA,NA
7356,17,NA,NA,NA,NA,NA,NA,NA
7356,18,1.5,2,23,14,2,38,36
7356,19,4.25,5,37,85,56,43,44
7356,20,1.5,0,26,50,2,22,22
7356,21,NA,NA,NA,NA,NA,NA,NA
7356,22,NA,NA,NA,NA,NA,NA,NA
7356,23,NA,NA,NA,NA,NA,NA,NA
7356,24,NA,NA,NA,NA,NA,NA,NA
7356,25,2.5,4,28,4,4,19,28
7356,26,2.5,2,54,58,14,54,27
7356,27,43,NA,NA,NA,NA,NA,NA
7356,28,NA,NA,NA,NA,NA,NA,NA
7356,29,NA,NA,NA,NA,NA,NA,NA
7356,30,NA,NA,NA,NA,NA,NA,NA
7356,31,76.5,52,47,49,50,72,77
7356,32,47.25,3,15,86,50,50,41
7356,33,NA,NA,NA,NA,NA,NA,NA
7356,34,NA,NA,NA,NA,NA,NA,NA
7356,35,NA,NA,NA,NA,NA,NA,NA
7356,36,NA,NA,NA,NA,NA,NA,NA
7356,37,NA,NA,NA,NA,NA,NA,NA
7356,38,3,2,10,73,3,26,33
7356,39,NA,NA,NA,NA,NA,NA,NA
7356,40,12,3,51,80,55,51,54
7356,41,NA,NA,NA,NA,NA,NA,NA
7356,42,NA,NA,NA,NA,NA,NA,NA
7359,1,47.75,63,53,31,27,27,29
7359,2,37,72,29,27,41,30,53
7359,3,NA,NA,NA,NA,NA,NA,NA
